노선명,시도명,시군구명,도로구간-기점,도로구간-종점,도로구간-기점(위도),도로구간-기점(경도),도로구간-종점(위도),도로구간-종점(경도),총길이(km),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
합덕인더스파크,충청남도,당진시,"충청남도 당진시 합덕읍 예덕로 106, 인더스파크","충청남도 당진시 합덕읍 대전리 660, 인더스파크산단내",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5+3.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
이화령로1L,경상북도,문경시,경상북도 문경시 문경읍 각서리 산40-25,경상북도 문경시 문경읍 각서리 144-5,36.50924091271207,128.0328978,36.531741748519394,128.0775687,2.125,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6363,2022-11-24,5120000,경상북도 문경시
이화령로1R,경상북도,문경시,경상북도 문경시 문경읍 각서리 산40-25,경상북도 문경시 문경읍 각서리 144-5,36.50924091271207,128.0328978,36.531741748519394,128.0775687,2.125,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6364,2022-11-24,5120000,경상북도 문경시
이화령로2L,경상북도,문경시,경상북도 문경시 문경읍 각서리 144-5,경상북도 문경시 문경읍 진안리 350-5,36.50924091271207,128.0775687,36.531741748519394,128.0821098,0.41,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6365,2022-11-24,5120000,경상북도 문경시
이화령로2R,경상북도,문경시,경상북도 문경시 문경읍 각서리 144-5,경상북도 문경시 문경읍 진안리 350-5,36.50924091271207,128.0775687,36.531741748519394,128.0821098,0.41,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6366,2022-11-24,5120000,경상북도 문경시
새재로1L,경상북도,문경시,경상북도 문경시 문경읍 진안리 350-5,경상북도 문경시 문경읍 진안리 204-7,36.50924091271207,128.0821098,36.531741748519394,128.0871441,0.71,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6367,2022-11-24,5120000,경상북도 문경시
새재로1R,경상북도,문경시,경상북도 문경시 문경읍 진안리 350-5,경상북도 문경시 문경읍 진안리 204-7,36.50924091271207,128.0821098,36.531741748519394,128.0871441,0.71,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6368,2022-11-24,5120000,경상북도 문경시
새재로2L,경상북도,문경시,경상북도 문경시 문경읍 진안리 204-7,경상북도 문경시 문경읍 하리 157-13,36.50924091271207,128.0871441,36.531741748519394,128.1073794,1.97,1.2,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6369,2022-11-24,5120000,경상북도 문경시
새재로2R,경상북도,문경시,경상북도 문경시 문경읍 진안리 204-7,경상북도 문경시 문경읍 하리 157-13,36.50924091271207,128.0871441,36.531741748519394,128.1073794,1.97,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6370,2022-11-24,5120000,경상북도 문경시
새재로3L,경상북도,문경시,경상북도 문경시 문경읍 하리 157-13,경상북도 문경시 문경읍 하리 196-2,36.50924091271207,128.1073794,36.531741748519394,128.1080155,0.24,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6371,2022-11-24,5120000,경상북도 문경시
새재로3R,경상북도,문경시,경상북도 문경시 문경읍 하리 157-13,경상북도 문경시 문경읍 하리 196-2,36.50924091271207,128.1073794,36.531741748519394,128.1080155,0.24,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6372,2022-11-24,5120000,경상북도 문경시
새재로4L,경상북도,문경시,경상북도 문경시 문경읍 하리 196-2,경상북도 문경시 문경읍 하리 189-3,36.50924091271207,128.1080155,36.531741748519394,128.1076688,0.13,1.2,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6373,2022-11-24,5120000,경상북도 문경시
새재로4R,경상북도,문경시,경상북도 문경시 문경읍 하리 196-2,경상북도 문경시 문경읍 하리 189-3,36.50924091271207,128.1080155,36.531741748519394,128.1076688,0.13,1,자전거전용차로,N,경상북도 문경시청,054-550-6374,2022-11-24,5120000,경상북도 문경시
새재로5L,경상북도,문경시,경상북도 문경시 문경읍 하리 189-3,경상북도 문경시 문경읍 하리 276-2,36.50924091271207,128.1076688,36.531741748519394,128.1070674,0.37,1,자전거전용차로,N,경상북도 문경시청,054-550-6375,2022-11-24,5120000,경상북도 문경시
새재로5R,경상북도,문경시,경상북도 문경시 문경읍 하리 189-3,경상북도 문경시 문경읍 하리 276-2,36.50924091271207,128.1076688,36.531741748519394,128.1070674,0.37,1.1,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6376,2022-11-24,5120000,경상북도 문경시
새재로6L,경상북도,문경시,경상북도 문경시 문경읍 하리 276-2,경상북도 문경시 문경읍 마원리 945,36.50924091271207,128.1070674,36.531741748519394,128.1100734,0.26,1,자전거전용차로,N,경상북도 문경시청,054-550-6377,2022-11-24,5120000,경상북도 문경시
새재로6R,경상북도,문경시,경상북도 문경시 문경읍 하리 276-2,경상북도 문경시 문경읍 마원리 945,36.50924091271207,128.1070674,36.531741748519394,128.1100734,0.26,1,자전거전용차로,N,경상북도 문경시청,054-550-6378,2022-11-24,5120000,경상북도 문경시
온천강변길1L,경상북도,문경시,경상북도 문경시 문경읍 마원리 945,경상북도 문경시 문경읍 마원리 297-1,36.50924091271207,128.1100734,36.531741748519394,128.1164274,0.98,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6379,2022-11-24,5120000,경상북도 문경시
온천강변길1R,경상북도,문경시,경상북도 문경시 문경읍 마원리 945,경상북도 문경시 문경읍 마원리 297-1,36.50924091271207,128.1100734,36.531741748519394,128.1164274,0.98,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6380,2022-11-24,5120000,경상북도 문경시
온천강변길2,경상북도,문경시,경상북도 문경시 문경읍 마원리 297-1,경상북도 문경시 마성면 외어리 1084-14,36.50924091271207,128.1164274,36.531741748519394,128.1244329,1.82,2.5,자전거우선도로,N,경상북도 문경시청,054-550-6381,2022-11-24,5120000,경상북도 문경시
마성길L,경상북도,문경시,경상북도 문경시 마성면 외어리 1084-14,경상북도 문경시 마성면 외어리 1158-30,36.50924091271207,128.1244329,36.531741748519394,128.126851,1.02,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6382,2022-11-24,5120000,경상북도 문경시
마성길R,경상북도,문경시,경상북도 문경시 마성면 외어리 1084-14,경상북도 문경시 마성면 외어리 1158-30,36.50924091271207,128.1244329,36.531741748519394,128.126851,1.02,2.8,자전거우선도로,N,경상북도 문경시청,054-550-6383,2022-11-24,5120000,경상북도 문경시
소야강변길,경상북도,문경시,경상북도 문경시 마성면 외어리 1158-30,경상북도 문경시 마성면 신현리 466,36.50924091271207,128.126851,36.531741748519394,128.1220533,2.125,2.5,자전거우선도로,N,경상북도 문경시청,054-550-6384,2022-11-24,5120000,경상북도 문경시
봉생길,경상북도,문경시,경상북도 문경시 마성면 신현리 466,경상북도 문경시 마성면 신현리 132-9,36.50924091271207,128.1220533,36.531741748519394,128.1253537,0.45,3,자전거전용도로,N,경상북도 문경시청,054-550-6385,2022-11-24,5120000,경상북도 문경시
진남길1L,경상북도,문경시,경상북도 문경시 마성면 신현리 132-9,경상북도 문경시 마성면 신현리 654,36.50924091271207,128.1253537,36.531741748519394,128.1347441,2.125,1.1,자전거전용차로,N,경상북도 문경시청,054-550-6386,2022-11-24,5120000,경상북도 문경시
진남길1R,경상북도,문경시,경상북도 문경시 마성면 신현리 132-9,경상북도 문경시 마성면 신현리 654,36.50924091271207,128.1253537,36.531741748519394,128.1347441,2.125,1.4,자전거전용차로,N,경상북도 문경시청,054-550-6387,2022-11-24,5120000,경상북도 문경시
진남길2L,경상북도,문경시,경상북도 문경시 마성면 신현리 654,경상북도 문경시 불정동 산2-5,36.50924091271207,128.1347441,36.531741748519394,128.1396603,0.78,1.3,자전거전용도로,N,경상북도 문경시청,054-550-6388,2022-11-24,5120000,경상북도 문경시
진남길2R,경상북도,문경시,경상북도 문경시 마성면 신현리 654,경상북도 문경시 불정동 산2-5,36.50924091271207,128.1347441,36.531741748519394,128.1396603,0.61,1.2,자전거전용도로,N,경상북도 문경시청,054-550-6389,2022-11-24,5120000,경상북도 문경시
불정강변길L,경상북도,문경시,경상북도 문경시 불정동 산2-5,경상북도 문경시 호계면 견탄리 577-3,36.50924091271207,128.1396603,36.531741748519394,128.150293,1.72,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6390,2022-11-24,5120000,경상북도 문경시
불정강변길R,경상북도,문경시,경상북도 문경시 불정동 산2-5,경상북도 문경시 호계면 견탄리 577-3,36.50924091271207,128.1396603,36.531741748519394,128.150293,1.72,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6391,2022-11-24,5120000,경상북도 문경시
호계길,경상북도,문경시,경상북도 문경시 호계면 견탄리 577-3,경상북도 문경시 창동 165-3,36.50924091271207,128.150293,36.531741748519394,128.1998566,2.125,2.4,자전거우선도로,N,경상북도 문경시청,054-550-6392,2022-11-24,5120000,경상북도 문경시
창리강변길L,경상북도,문경시,경상북도 문경시 창동 165-3,경상북도 문경시 흥덕동 729-96,36.50924091271207,128.1998566,36.531741748519394,128.2173282,2.125,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6393,2022-11-24,5120000,경상북도 문경시
창리강변길R,경상북도,문경시,경상북도 문경시 창동 165-3,경상북도 문경시 흥덕동 729-96,36.50924091271207,128.1998566,36.531741748519394,128.2173282,2.125,1.2,자전거전용차로,N,경상북도 문경시청,054-550-6394,2022-11-24,5120000,경상북도 문경시
영강체육공원길,경상북도,문경시,경상북도 문경시 흥덕동 729-96,경상북도 문경시 흥덕동 74-1,36.50924091271207,128.2173282,36.531741748519394,128.2117063,1.4,3,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6395,2022-11-24,5120000,경상북도 문경시
영신숲길1,경상북도,문경시,경상북도 문경시 흥덕동 74-1,경상북도 문경시 흥덕동 729-1,36.50924091271207,128.2117063,36.531741748519394,128.2173282,0.54,2.8,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6396,2022-11-24,5120000,경상북도 문경시
영신숲길2,경상북도,문경시,경상북도 문경시 흥덕동 729-1,경상북도 문경시 영신동 72-2,36.50924091271207,128.2173282,36.531741748519394,128.2165208,2.125,2.8,자전거보행자겸용도로,N,경상북도 문경시청,054-550-6397,2022-11-24,5120000,경상북도 문경시
영신숲길3,경상북도,문경시,경상북도 문경시 영신동 72-2,경상북도 문경시 영신동 106-4,36.50924091271207,128.2165208,36.531741748519394,128.2153429,0.38,2.4,자전거전용차로,N,경상북도 문경시청,054-550-6398,2022-11-24,5120000,경상북도 문경시
덕장로,경기도,의왕시,경기도 의왕시 청계동 990,경기도 의왕시 청계동 963-8,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.99,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
덕장로,경기도,의왕시,경기도 의왕시 청계동 963-8,경기도 의왕시 청계동 990,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.99,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계1로,경기도,의왕시,경기도 의왕시 청계동 976,경기도 의왕시 청계동 980,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.33,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계1로,경기도,의왕시,경기도 의왕시 청계동 980,경기도 의왕시 청계동 976,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.33,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계로,경기도,의왕시,경기도 의왕시 청계동 963,경기도 의왕시 청계동 996-11,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.66,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
안양판교로,경기도,의왕시,경기도 의왕시 포일동 675,경기도 의왕시 청계동 164-3,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,2.125,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
안양판교로,경기도,의왕시,경기도 의왕시 청계동 164-3,경기도 의왕시 포일동 675,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,2.125,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계천,경기도,의왕시,경기도 의왕시 포일동 602-3,경기도 의왕시 포일동 115-10,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.49,3.5,자전거우선도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계천,경기도,의왕시,경기도 의왕시 포일동 115-10,경기도 의왕시 청계동 774-5,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.66,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
청계천,경기도,의왕시,경기도 의왕시 청계동 774-5,경기도 의왕시 청계동 564-7,36.50924091271207,127.76077432844657,36.531741748519394,127.76873996690176,0.31,3.5,자전거전용도로,Y,경기도 의왕시청,031-345-3382,2024-12-09,4030000,경기도 의왕시
