auser_info_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***9,북한강자전거길,201910**,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",200~299만원,아니오,          ,아파트/ 주상복합,서울,성동구,금호동2가,"경차 (모닝, 스파크 등)",삼성,SKT,https://m.cafe.naver.com/ram1207/124042,평택맛집멋집
D***0,영산강자전거길,201910**,M,4,,,      ,          ,,대전,유성구,상대동,,,,https://blog.naver.com/kangsoo0/221497273004,2019032324 영산강자전거길 나주목포 영산강하구둑 자전거 라이딩  2일차
D***8,시안섬자전거길,201910**,F,3,,,      ,          ,,경기,광명시,광명5동,,,,https://m.blog.naver.com/whochoi2060/221619696409,신안섬 자전거길 4코스 암태도자은도를 자전거로 달리다
D***0,안양천자전거길,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,자양2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,https://blog.naver.com/sunmank1/221480008830,안양천 자전거길
D***1,영산강자전거길,201910**,M,4,,,      ,          ,,서울,노원구,월계2동,,,,https://m.blog.naver.com/zoahakdlf81/221685107295,10월 자유취재 영산강 자전거길 안내센터
D***7,동해안종주자전거길,201910**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충북,청주시 흥덕구,분평동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,https://blog.naver.com/kangsoo0/221486715125,2019030102 동해안종주자전거길 울진 북면영덕 해맞이공원 자전거 라이딩  2일차
D***7,남한강자전거길,201910**,M,2,,,      ,          ,,서울,동작구,신대방2동,,,,https://m.blog.naver.com/cjkimcow/221570441271,자전거여행 아들과 함께 남한강 자전거길
D***5,남해안자전거길,201910**,M,4,,,      ,          ,,서울,양천구,신정2동,,,,https://m.blog.naver.com/geochanggun/221677469969,거창흥사단과 함께한 남해안 자전거길 라이딩
D***5,오천자전거길,201910**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,창원시 진해구,두동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",애플,SKT,https://m.blog.naver.com/2080pigg/221618198811,오천자전거길 종주 당일치기 가능해요
D***2,북한강자전거길,201910**,M,2,,,      ,          ,,서울,노원구,공릉2동,,,,https://m.cafe.naver.com/bikecity/2244721,전국일주 아름다운 북한강 자전거 길에서
D***6,동강자전거길,201910**,F,5,,,      ,          ,,서울,도봉구,쌍문4동,,,,https://blog.naver.com/errthang/221524573580,동강자전거길 후기
D***2,양재천자전거길,201910**,M,2,"교직 (교사, 유치원교사, 학원강사)",500~599만원,아니오,          ,아파트/ 주상복합,강원,원주시,단구동,,애플,LG U+,https://m.blog.naver.com/seocho88/221621619105,양재천자전거길
D***3,낙동강자전거길,201910**,F,2,,,      ,          ,,경기,구리시,인창동,,,,https://m.blog.naver.com/kjminbk/221588282626,낙동강 자전거길  구미보  강정고령보 65km를 접이식 자전거로 다녀 왔습니다
D***1,한강종주자전거길,201910**,F,4,,,      ,          ,,경기,수원시 영통구,하동,,,,https://m.blog.naver.com/bluetooth21/221553113736,한강종주자전거길서울구간1일차
D***2,홍제천자전거길,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,광산구,수완동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0IXFH&articleno=7426071,포방교에서 성산대교를 거쳐 응암역까지 홍제천자전거길과 불광천자전거길 라이딩
D***8,영산강자전거길,201910**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,대전,서구,도마1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,KT,https://blog.naver.com/bullchang/221516240534,영산강 자전거길 종주 2019041314
D***7,금호강자전거길,201910**,M,5,,,      ,          ,,울산,동구,화정동,,,,https://blog.naver.com/kjjtlove/221517328128,금호강 자전거길을 달리는 사람들 동영상
D***9,개경포자전거길,201910**,M,3,,,      ,          ,,전남,영광군,홍농읍,,,,https://m.blog.naver.com/2058mangi/221571004051,경북 고령  회천 고령역사관광 낙동강임도길 개경포 자전거길 라이딩  자전거 여행
D***4,춘천자전거길,201910**,M,2,무직,100~199만원,아니오,          ,아파트/ 주상복합,대구,북구,태전2동,,,,https://m.blog.naver.com/toyou10123/221662359261,페달로춘천 자전거길 춘천역의암호소양강 2297km  강원도 춘천시
D***1,시흥그린웨이자전거길,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,도봉구,창5동,,삼성,KT,https://m.blog.naver.com/daddybike/221629246397,시흥 그린웨이 자전거길 티티카카 미니벨로 자전거 여행 너무 좋았다  소래포구 관곡지 물왕저수지
D***1,영산강자전거길,201910**,M,4,,,      ,          ,,대전,유성구,관평동,,,,https://blog.naver.com/bullchang/221516240534,영산강 자전거길 종주 2019041314
D***1,남한강자전거길,201910**,M,2,,,      ,          ,,경기,안양시 만안구,안양5동,,,,https://m.blog.naver.com/id780629/221632367842,만원 한 장 들고가는 남한강자전거길 인생 여행
D***5,공릉천소리천운정호수자전거길,201910**,F,4,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,돈암2동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",기타,SKT,https://blog.naver.com/2058mangi/221498625021,파주공릉천 소리천운정천 운정호수 자전거길 라이딩  자전거 여행
D***6,남한강자전거길,201910**,M,3,,,      ,          ,,서울,용산구,용산동2가,,,,https://m.blog.naver.com/kkj3ng/221648051957,남한강 자전거길 라이딩
D***9,낙동강자전거길,201910**,M,3,,,      ,          ,,경남,창원시 성산구,남양동,,,,https://m.blog.naver.com/yoyoyoyo1318/221577114072,노지 캠핑하기 좋은 곳 6월21일23일낙동강 자전거길 달성노을공원
D***5,동해안자전거길,201910**,M,2,,,      ,          ,,경기,군포시,부곡동,,,,https://m.blog.naver.com/ejsong12/221645802519,국토종주 동해안자전거길1일차거진읍으로 가다1
D***5,섬진강자전거길,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,아파트/ 주상복합,충남,계룡시,신도안면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,KT,http://blog.daum.net/color0328/352130,자전거라이딩 섬진강자전거길토지면사무소  광양매화마을
D***7,섬진강자전거길,201910**,M,2,,,      ,          ,,경북,경산시,옥산동,,,,https://m.blog.naver.com/84days/221696079857,2 섬진강 자전거길
D***9,영산강자전거길,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,서구,금호동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,https://m.blog.naver.com/ds3nzo/221534436409,영산강 자전거길 광주담양
D***3,부여논산자전거길,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,단독주택,울산,울주군,삼남면,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,https://m.blog.naver.com/gaiaseed/221538430984,자전거길 부여 논산
D***2,영랑호자전거길,201910**,F,2,,,      ,          ,,,,,,,,https://blog.naver.com/milkypuppy/221497947890,강원도속초 영랑호 자전거길  자전거타고 호수공원 한바퀴 주차는 영랑호리조트
D***7,동해안자전거길,201910**,M,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달서구,유천동,,삼성,SKT,https://himneda.blog.me/221518833248,동해안자전거길 여행
D***4,개경포자전거길,201910**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,기장군,정관면,"경차 (모닝, 스파크 등)",삼성,SKT,https://m.blog.naver.com/2058mangi/221571004051,경북 고령  회천 고령역사관광 낙동강임도길 개경포 자전거길 라이딩  자전거 여행
D***36,대구자전거길,201910**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,단독주택,서울,성북구,안암동4가,,애플,SKT,https://m.blog.naver.com/dalseonggun/221711998295,대구 자전거길  전국 자전거 라이더들의 무료숙식이 제공되는 아름다운 자전거길 낙동강 무심사  달성군 블로그 기자단 조덕제
D***95,의암호낭만자전거길,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,서울,강서구,마곡동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",애플,KT,https://m.blog.naver.com/globetrip/221640331189,떠나자 춘천 의암호 낭만자전거길
D***15,제주환상자전거길,201910**,F,4,,,      ,          ,,경기,용인시 수지구,풍덕천2동,,,,https://m.blog.naver.com/nkh917/221586167959,제주환상 자전거길 종주
D***42,북한강자전거길,201910**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,서구,금호동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,SKT,https://m.blog.naver.com/wncks9875/221576406850,북한강 자전거길 걷기 운길산역에서 물의 정원 물향기길 하트존조안유아숲체험원마음정원삼봉리 까지 걸었습니다물향기길 하트존 길
D***24,영산강자전거길,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,아파트/ 주상복합,충북,옥천군,옥천읍,,삼성,KT,https://m.blog.naver.com/hyen1kyu/221688811936,영산강 자전거길
D***49,남한강자전거길,201910**,F,5,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,관악구,난곡동,,삼성,SKT,https://m.blog.naver.com/24oo/221651199038,국토종주 남한강 자전거길 충주 탄금대  팔당대교
D***01,무심천자전거길,201910**,M,2,무직,100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,울산,동구,방어동,,LG,KT,https://m.blog.naver.com/idplus/221638676376,청주 무심천자전거길  방죽골저수지청남대가는길  장평교 초가을 풍경
D***31,아라자전거길,201910**,M,2,퇴직/연금생활자,100만원 미만,아니오,          ,오피스텔,인천,연수구,연수2동,,LG,LG U+,https://m.blog.naver.com/sjn1203/221642037906,국토종주 자전거 여행기 2  자전거 타기 좋은 계절 가을 국토 종주인천 아라자전거길  한강서울남한강 구간 새재  낙동강
D***55,경춘선자전거길,201910**,M,4,,,      ,          ,,경기,수원시 영통구,영통1동,,,,http://blog.daum.net/drum4282/5972714,바이콜릭스Bikeholics368차 경춘선자전거길 라이딩190331
D***98,새재자전거길,201910**,M,4,무직,100만원 미만,아니오,          ,단독주택,경남,김해시,구산동,,삼성,LG U+,https://m.blog.naver.com/withcoco724/221697136572,자전거 국토종주 코스  이화령고개 새재자전거길
D***89,경춘선자전거길,201910**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,단독주택,서울,노원구,상계1동,,삼성,SKT,https://m.blog.naver.com/bamool/221612736620,청평역 경춘선 자전거길 옛 추억
D***31,인천대공원자전거길,201910**,M,4,무직,100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,전남,여수시,신기동,,삼성,SKT,https://m.blog.naver.com/incheontogi/221594919153,소래습지생태공원  인천대공원 자전거길 라이딩
D***42,공릉천소리천운정호수자전거길,201910**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,서울,양천구,신정4동,,애플,KT,https://blog.naver.com/2058mangi/221498625021,파주공릉천 소리천운정천 운정호수 자전거길 라이딩  자전거 여행
D***56,제주환상자전거길,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성동구,송정동,,애플,SKT,https://m.blog.naver.com/rose0626/221686657954,제주도 한달살기제주 환상 자전거길 1일차평대리에서 김녕까지
D***77,동해안자전거길,201910**,M,4,무직,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,광진구,구의3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,KT,https://m.blog.naver.com/ehtmzl71/221703575510,말짱 도루묵 속초 라이딩  강원 속초시 노학동 도원리임도 송지호해변서낭바위 동해안자전거길 노학동
D***90,동해안자전거길,201910**,M,2,"전문직 (의사, 판검사, 예술가, 종교인)",100~199만원,아니오,          ,아파트/ 주상복합,경기,성남시 수정구,신흥1동,,삼성,KT,https://m.blog.naver.com/bhchang61/221556181912,동해안 자전거길  월포강구항
D***92,섬진강자전거길,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,연수2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,https://m.blog.naver.com/juneyoup1/221631293246,섬진강 자전거길 종주 3박4일 3
D***89,수원비행장자전거길,201910**,F,5,"판매직 (상점점원, 보험설계사, 노점상)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 덕양구,대자동,,삼성,KT,https://m.blog.naver.com/eyesplice/221548430574,수원 비행장 자전거 길
D***36,안양천자전거길,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,아파트/ 주상복합,경기,안산시 단원구,고잔2동,,삼성,SKT,https://blog.naver.com/sunmank1/221480008830,안양천 자전거길
D***38,남한강자전거길,201910**,M,2,"교직 (교사, 유치원교사, 학원강사)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,전남,목포시,남교동,,애플,KT,https://m.blog.naver.com/wncks9875/221645267664,양수리 걷기 좋은 길 운길산 역에서 양수역 남한강 자전거길 풍경도 좋고 운동하기너무 좋은 곳 이랍니다
D***05,비슬산명품산악자전거길,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,남구,달동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,https://m.blog.naver.com/dalseonggun/221629780001,대구 초가을 명소  비슬산 명품 산악 자전거길과 화원자연휴양림 계곡에서 리틀포레스트  김유성 임진영 장하나 정영옥 최광철
