auser_ntrs_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,pltc_dgnt_cont,ecnm_dgnt_cont,sct_dgnt_cont,lilhd_dgnt_cont,wrld_dgnt_cont,it_dgnt_cont,sprt_dgnt_cont,tv_etmn_dgnt_cont,main_ntrs_cd,info_obtn_site_url,info_obtn_site_subjc_nm
D***4,201911**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,평택시,이충동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,SKT,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/kfootball/news/read.nhn?oid=117&aid=0003226069,"히딩크 중국축구 도쿄올림픽 출전, 매우 어려울 것 :: 네이버스포츠"
D***4,201911**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,아니오,          ,아파트/ 주상복합,대전,서구,탄방동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)",LG,SKT,정치,,,,,,,,사회,https://n.news.naver.com/article/449/0000173305,[순간포착] 얼굴 ... :: 네이버 뉴스
D***6,201911**,M,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,영등포구,신길1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,,,사회,,,,,,사회,https://n.news.naver.com/article/277/0004494582,서울에 아직 도시... :: 네이버 뉴스
D***8,201911**,M,5,,,      ,          ,,경기,성남시 분당구,정자동,,,,,,사회,,,,,,사회,https://n.news.naver.com/article/031/0000499346,왜 내 여친이랑 ... :: 네이버 뉴스
D***7,201911**,M,5,"관리직 (사장, 간부, 고위공무원)",700~799만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,강서구,가양동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?oid=437&aid=0000219246&sid1=102&mode=LSD,감귤농사 망치고 양식장은 집단폐사…피해 컸던 제주
D***1,201911**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,중구,신당2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,사회,,,,,,스포츠,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001348690,홍정욱 전 의원 딸 변종 대마 밀반입...영장은 기각
D***3,201911**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,수성구,황금동,,삼성,SKT,,,,,,,스포츠,,사회,https://m.sports.naver.com/basketball/index.nhn,농구 : 네이버 스포츠
D***1,201911**,M,5,기타 ,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,남동구,논현동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,LG U+,,,,,,,,TV연예,세계,https://m.entertain.naver.com/read?oid=421&aid=0003948150&cluid=enter_201904191940_00000021,"[전문 포함] 오열 휘성, 에이미 사과 녹취록 공개…미안해 용서해줘 :: 네이버 TV연예"
D***1,201911**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,중구,동성로1가,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,,,사회,,,,,,경제,https://n.news.naver.com/article/023/0003458570,때려도 살인자만 ... :: 네이버 뉴스
D***8,201911**,M,4,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,경북,구미시,옥계동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,,,,,,,,TV연예,TV연예,https://m.entertain.naver.com/ranking/read?oid=109&aid=0003993346&rankingType=default&rankingDate=20190419,"사과 진심이길..휘성, 에이미 통화 녹취 공개·폭로 피해 심경 고백 [전문] :: 네이버 TV연예"
D***3,201911**,F,4,기타 ,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서대문구,북가좌동,,삼성,LG U+,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004213944,A급 지명수배 왕... :: 네이버 뉴스
D***3,201911**,F,4,기타 ,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서대문구,북가좌동,,삼성,LG U+,,,,,,,스포츠,,사회,https://m.sports.naver.com/kbaseball/news/read.nhn?oid=076&aid=0003474801,"[오피셜]삼성 신임 감독, 허삼영 전력분석팀장 파격선임 :: 네이버스포츠"
D***2,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,백석동,,삼성,LG U+,,,사회,,,,,,스포츠,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001349852,부산 산사태 4명 매몰...실종자 2명 숨진 채 발견
D***2,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,백석동,,삼성,LG U+,,,,,,IT,,,스포츠,https://n.news.naver.com/article/421/0004075110?ntype=RANKING,"트와이스 사나, ... :: 네이버 뉴스"
D***1,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡1동,,애플,KT,,,사회,,,,,,경제,https://n.news.naver.com/article/215/0000790434,출소 후 또 사기... :: 네이버 뉴스
D***6,201911**,M,5,무직,700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,신천동,,삼성,SKT,,,사회,,,,,,사회,https://n.news.naver.com/article/001/0010800099,알몸 소화기 난... :: 네이버 뉴스
D***5,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,갈곶동,,삼성,KT,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004284312,숨진채 발견 70·40대 네 모녀…“아이 울음소리도 났었는데”
D***5,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,갈곶동,,삼성,KT,,,사회,,,,,,사회,https://m.news.naver.com/shareRankingRead.nhn?oid=052&aid=0001361250&sid1=001&rc=N,네이버 뉴스
D***5,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,갈곶동,,삼성,KT,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002473429,서울 성북동 다세대주택서 네 모녀 숨진 채 발견…유서 발견
D***5,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,갈곶동,,삼성,KT,,,,생활,,,,,사회,https://m.news.naver.com/rankingRead.nhn?oid=028&aid=0002473423&sid1=103&ntype=RANKING,‘올해의 차’ 팰리세이드 리콜…에어백 결함
D***0,201911**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,봉천동,,애플,SKT,정치,,,,,,,,사회,https://n.news.naver.com/article/449/0000173646,北 “아베는 얼간... :: 네이버 뉴스
D***0,201911**,M,4,"자영업 (도소매업, 숙박업, 미용업)",500~599만원,아니오,          ,오피스텔,서울,금천구,독산1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,경제,,,,,,,경제,https://n.news.naver.com/article/001/0010936797,창원시 스타필드... :: 네이버 뉴스
D***8,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,도봉구,창4동,,삼성,KT,,,,,,,스포츠,,사회,https://m.sports.naver.com/wbaseball/news/read.nhn?oid=477&aid=0000198924,"MLB.com 류현진 ERA 1.66, 벨린저 송구 덕분에 가능 :: 네이버스포츠"
D***8,201911**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,서울,중구,신당5동,,삼성,KT,,,,,,,스포츠,,사회,https://m.sports.naver.com/video.nhn?id=574688,네이버 스포츠
D***7,201911**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,구미동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,세계,,,,생활,https://m.news.naver.com/rankingRead.nhn?oid=277&aid=0004571760&sid1=&ntype=RANKING,"중국에서 발생한 흑사병, 정말 공기로도 전염될까?"
D***3,201911**,M,2,"판매직 (상점점원, 보험설계사, 노점상)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성동구,성수2가1동,,LG,LG U+,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/wfootball/news/read.nhn?oid=109&aid=0004059677,‘노쇼 호날두 사건 미국 언론에도 일파만파…뿔난 한국팬들이 집단소송 준비 :: 네이버스포츠
D***0,201911**,M,4,기타 ,300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,화성시,반송동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",삼성,LG U+,,,,,세계,,,,세계,https://n.news.naver.com/article/025/0002906048?ntype=RANKING,“어벤져스로 번 ... :: 네이버 뉴스
D***11,201911**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,경기,광명시,광명7동,,애플,SKT,,,,,,,스포츠,,사회,"https://m.sports.naver.com/comment/list.nhn?objectId=news413,0000087532&sort=LIKE","[오피셜] 영입 한달 만에 말라가, 오카자키 신지와 계약 해지 :: 네이버스포츠"
D***11,201911**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,경기,광명시,광명7동,,애플,SKT,정치,,,,,,,,사회,https://m.news.naver.com/rankingRead.nhn?oid=056&aid=0010763520&sid1=&ntype=RANKING,"나경원 의견서 확인해보니…“빵 나눠먹고, 마술쇼”"
D***02,201911**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,안양시 동안구,갈산동,,애플,SKT,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/kbaseball/news/read.nhn?oid=119&aid=0002333857,‘린드블럼 있었다면’ 또 외양간 고치는 롯데 :: 네이버스포츠
D***10,201911**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,서대문구,홍제3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?oid=023&aid=0003436892&sid1=102&mode=LSD,[박종인의 땅의 ... :: 네이버 뉴스
D***19,201911**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 없음 ,아파트/ 주상복합,인천,서구,왕길동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,LG U+,,,사회,,,,,,사회,https://n.news.naver.com/article/055/0000729499?ntype=RANKING,1700억 매출 임... :: 네이버 뉴스
D***38,201911**,F,3,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광주시,초월읍,,애플,SKT,,,,,,,스포츠,,사회,https://m.sports.naver.com/wbaseball/news/read.nhn?oid=108&aid=0002802398,"前한화 류현진 vs 前SK 켈리, 12일 선발 매치업 성사! :: 네이버스포츠"
D***37,201911**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",800~899만원,아니오,          ,아파트/ 주상복합,제주,서귀포시,동홍동,"경차 (모닝, 스파크 등)",애플,LG U+,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/video.nhn?id=577700,네이버 스포츠
D***98,201911**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,동춘3동,"경차 (모닝, 스파크 등)",삼성,KT,,,,,세계,,,,세계,https://n.news.naver.com/article/052/0001314697?ntype=RANKING,스위스 여자축구... :: 네이버 뉴스
D***56,201911**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,고양시 덕양구,화정동,,삼성,KT,,,,,,,스포츠,,생활,https://m.sports.naver.com/kbaseball/news/read.nhn?oid=057&aid=0001360429,프로 맞아?…황당 실수에 팬들은 한숨 :: 네이버스포츠
D***34,201911**,M,3,,,      ,          ,,,,,,,,,,사회,,,,,,경제,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003032241,다섯 살 의붓아들 25시간 동안 때려 숨지게 한 계부 구속
D***80,201911**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,아파트/ 주상복합,부산,북구,만덕1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,,,,,세계,,,,세계,https://n.news.naver.com/article/020/0003226451,美 추가관세 중단... :: 네이버 뉴스
D***31,201911**,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현동,,LG,LG U+,,,,,,,,TV연예,스포츠,https://m.entertain.naver.com/home,네이버 TV연예
D***34,201911**,M,3,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,아파트/ 주상복합,인천,남동구,논현동,,LG,알뜰폰(MVNO),,,사회,,,,,,스포츠,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001348690,홍정욱 전 의원 딸 변종 대마 밀반입...영장은 기각
D***21,201911**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,전남,화순군,화순읍,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,LG U+,,,,,세계,,,,경제,https://m.news.naver.com/read.nhn?mode=LSD&sid1=104&sid2=322&oid=056&aid=0010686886,방향 바꾼 강풍에... :: 네이버 뉴스
D***97,201911**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,송파2동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",애플,KT,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009384507,만성적자 고양 공공자전거 사업 좌초 위기
D***97,201911**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,송파2동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",애플,KT,,,,,,,스포츠,,사회,https://m.sports.naver.com/kbaseball/news/read.nhn?oid=410&aid=0000597247,롯데 낫아웃 폭투가 일으킨 나비효과…한화 끝내기 만루 홈런 :: 네이버스포츠
D***02,201911**,M,2,"서비스직 (요식업, 숙박업, 미용실종업원)",600~699만원,아니오,          ,오피스텔,경기,남양주시,별내면,,LG,LG U+,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/kbaseball/news/read.nhn?oid=410&aid=0000596268,"‘음주운전’ 박한이, 벌금 100만원 약식기소 처분 :: 네이버스포츠"
D***69,201911**,F,2,무직,400~499만원,아니오,          ,아파트/ 주상복합,경기,의왕시,내손1동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",애플,SKT,,,,,,,스포츠,,사회,https://m.sports.naver.com/video.nhn?id=577056&type=GAMEID,네이버 스포츠
D***75,201911**,F,2,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,오피스텔,경기,고양시 덕양구,삼송동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,LG U+,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/worldbaseball/gamecenter/mlb/index.nhn?gameId=20190814LAFL0,LA 다저스 vs 마이애미 : 네이버 스포츠
D***18,201911**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,오피스텔,경남,창원시 진해구,용원동,"소형SUV/CUV (티볼리, QM3 등)",삼성,SKT,,,,,,,스포츠,,사회,https://m.sports.naver.com/wfootball/news/read.nhn?oid=139&aid=0002112014,"133억 몸값 이강인, 새 시즌 라리가 신예 스타 4人 (트랜스퍼마켓) :: 네이버스포츠"
D***24,201911**,F,2,,,      ,          ,,서울,도봉구,쌍문1동,,,,,,,,,,스포츠,,스포츠,https://m.sports.naver.com/wbaseball/news/read.nhn?oid=117&aid=0003269058,"“야구에 100% 힘 쏟을 것” 조브리스트, 이혼 소송 4개월 만에 복귀 :: 네이버스포츠"
D***15,201911**,M,3,,,      ,          ,,서울,은평구,진관동,,,,,,,,,,스포츠,,경제,https://m.sports.naver.com/video.nhn?id=587184,네이버 스포츠
D***86,201911**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,단독주택,경기,파주시,법원읍,,애플,LG U+,,,,,,,스포츠,,사회,https://m.sports.naver.com/wfootball/news/read.nhn?oid=477&aid=0000190543,"정우영, 프라이부르크 완전 이적…이적료 26억+바이백 포함(獨 빌트) :: 네이버스포츠"
D***,201911**,M,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,감정동,,LG,SKT,,,사회,,,,,,경제,https://n.news.naver.com/article/018/0004464243,[이종일의 공항24시]⑦빨라지는 공항철도…서울역~2터미널 51분
D***,201911**,M,2,,,      ,          ,,서울,관악구,신림동,,,,,,사회,,,,,,사회,https://m.news.naver.com/read.nhn?oid=214&aid=0000982549&sid1=102&mode=LSD,5살 아이 손발 묶고 각목으로…결국 숨져
D***,201911**,F,4,,,      ,          ,,서울,구로구,고척1동,,,,,,,,세계,,,,경제,https://m.news.naver.com/memoRankingRead.nhn?oid=020&aid=0003227631&sid1=104&date=2019070710&ntype=MEMORANKING,일본 수출규제 카... :: 네이버 뉴스
D***,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,전북,전주시 덕진구,인후동1가,,애플,SKT,,경제,,,,,,,경제,https://n.news.naver.com/article/469/0000378545?ntype=RANKING,두 딸 갑질 논란... :: 네이버 뉴스
D***,201911**,F,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",100~199만원,아니오,          ,기타 ,경기,파주시,금촌1동,,삼성,LG U+,,,사회,,,,,,사회,https://n.news.naver.com/article/023/0003443353?ntype=RANKING,[단독] 의붓딸 살... :: 네이버 뉴스
